,index,date,caption,comments,likes
10,10,2022-03-26 20:07:50,"Lapis Lazuli Freeform

Like the starry night sky with its deep, celestial blues and mystical gold flecks, it represents spirituality, godly powers and vision.

A very good tool for manifestation, lapis lazuli is used to assist with clear thinking, communication and creative imagination, while helping to reveal your inner truth and encouraging self-expression.

Buy here-

https://www.loveforcrystals.com/products/lapis-lazuli-freeform-chile #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg",0,2
11,11,2022-03-26 16:59:09,"Catch us in our live sale later 27 March, Sunday @ 3pm!",0,2
12,12,2022-03-26 07:51:48,Getting ready for Audrey’s Goddess Aurora Group Healing and Attunements for New Beginnings!🔮,0,2
13,13,2022-03-25 18:11:49,"New!
Tanazanite Bezel Round Earrings 
6.5 carats 5mm (Very Rare)

Tanzanite is one of the rarest gemstones in the world.

In fact, it is known to be a thousand times scarcer than diamonds, and with reports that the supply of the precious stone could be completely depleted in 10 to 15 years time, tanzanite is becoming increasingly coveted and sought after. 

Tanzanite has been attributed with qualities of good luck and prosperity and associated with celebrations of new life and new beginnings.

Buy here-

https://shimmer-gems.com/products/tanzanite-bezel-round-earrings-aaa-grade-very-rare #tanzanitejewelry #tanzanites #tanzanite #tanzanitejewellery #tanzanitecrystal #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg #singaporecrystalshopping #singaporecrystalsg #singaporecrystalsshops #singaporecrystalshop #singaporecrystals #singaporecrystalseller",0,1
14,14,2022-03-25 16:39:33,"Super happy to have these lovely Ethiopian Opal Pendants @ Shimmer & Gems

Now @ 10% OFF, use code Shimmer10

Whereas Australian opal is mined from deep beneath the ground, Ethiopian opal grows in large volcanic deposits high up in the hills.

What makes this variety so appealing is its stunning play of color, one of the most desirable attributes of this opal.

The most notable variance of Ethiopian opal is that it is hydrophane, which means that when the opal is immersed into water, its colors, transparency, light and even size alters.

Benefits-

Ethiopian opal is believed to shield the wearer against negativity, burning off karma.

They magnify the awakening of the kundalini and are highly protective, helping to release fear and providing a protective energetic barrier around you.

The stones have healing attributes that will be beneficial to the wearer. It can help with health issues such as problems with the lungs. It can also assist those who have mental problems of depression.

The stones are also known to help with skin problems. It will also help with nervous system.

The vibration of the stones will assist in physical and emotional healing. It is also useful for those who have eating disorders.

It works by keeping your weight stable so you will not be underweight or overweight.

Buy here-

https://shimmer-gems.com/products/ethiopian-opal-oval-pendant-9x11mm-aaaa-grade

#opal #opaljewelry #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg",0,3
15,15,2022-03-25 04:10:02,"Lovely Carnelian Bangle Bracelet for Confidence, Healing, Creativity and Balance from $46-10% this month.

Don’t miss!

https://shimmer-gems.com/products/carnelian-5mm-tube-healing-bracelets-with-14k-gold-filled",0,1
16,16,2022-03-25 04:02:59,"New!
Selenite Pencil Points 65-85mm $24-$28 per piece (Morocco)

Selenite is incredibly healing and is a wonderful crystal to create a bubble of protection around your home.

The powerful vibration of Selenite Tower can clear your mind of all negative thought patterns and boost your self-confidence. Intuition, clarity, purifying and uplifting.

Selenite Pencil Points can be displayed anywhere around the home or office. It is also a powerful crystal for cleansing and purifying energy.

Buy here-

https://www.loveforcrystals.com/products/selenite-pencil-points-morocco

#selenite #selenitecrystal #selenitetower #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg",0,4
17,17,2022-03-24 20:51:05,"New!
Carnelian 5mm Tube Healing Bracelet
For Confidence, Creativity and Balance

BuY here-

https://shimmer-gems.com/products/carnelian-5mm-tube-healing-bracelets-with-14k-gold-filled

#carnelian #carnelianstone #carnelianjewelry #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalshopping",0,1
18,18,2022-03-23 18:39:08,"2in1 Pink Amethyst Bracelet

Pink Amethyst will encourage you to relax and reduce your stress levels.

It will also re-energize and uplift you emotionally.

It will open blocked energies and assist you in finding your inner light.

It will also connect you to higher powers on all levels.

Pink Amethyst radiates soothing energies that will help you maintain the balance in your relationships

Pink Amethyst has a smoothing calm energy that also helps keep your energy clear and equally makes an amazing piece in your home!

Buy here-

https://shimmer-gems.com/products/pink-amethyst-2-in-1-very-rare-healing-bracelet

#singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg #singaporecrystalshopping",0,6
19,19,2022-03-23 18:17:56,"New!
Malachite Freeform Slab (AAA)

Malachite is an important protection stone. It absorbs negative energies and pollutants. It should be cleaned regularly by placing on a clear quartz cluster and placed in the sun. 

Malachite guards against radiation of all kinds. It should be placed in the home of anyone who lives near a nuclear or natural radiation source. 

It also clears electromagnetic pollution and heals earth energies.

It is also a stone of success, transformation and power.

Buy here-

https://www.loveforcrystals.com/products/malachite-freeform-slabs

#malachite #malachitestone #malachitecrystal #malachites #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalshopping",0,1
20,20,2022-03-23 17:38:05,"Hello Friends of Love For Crystals SG,

Please join Audrey & Joni this Sunday, 27 March @ 3pm for our NEW ARRIVALS  FB LIVE SALE @ 10-15% OFF on all Featured Items. Plus receive a Piece of Palo Santo Wood Incense for every $35 Purchase Max 4 gifts.

Featured Items Include-

Points-
Green Moonstone Rare!
Pyrite 
Hematite 
Blue Calcite
Selenite Lamp

Hearts-
Labradorite
Twin Rose Quartz
Blue Moonstone Rare!

Spheres-
Coral Fossil
Crazy Lace Agate

Tumbled-
Black Obsidian
Selenite Cubes
Aquamarine

Carribean Palm Stones 
Pink Scarlet Lemurian Clusters
Black Tourmaline Pendulums
Selenite Hexagonal Plates
Emerald Mini Slabs

And some Shimmer & Gems Bracelets & Jewelries

Please don’t miss!",0,14
21,21,2022-03-22 20:52:56,"New Selenite Lighthouse & Tower 

Selenite is incredibly healing and is a wonderful crystal to create a bubble of protection around your home. 

The powerful vibration of Selenite Tower can clear your mind of all negative thought patterns and boost your self-confidence. Intuition, clarity, purifying and uplifting.

Selenite tower can be displayed anywhere around the home or office. It is also a powerful crystal for cleansing and purifying energy.

Buy here-

https://www.loveforcrystals.com/products/selenite-tower-points-morocco-150mm",0,1
22,22,2022-03-22 20:37:08,"New!
Aquamarine High Quality Mini Spheres

Known as the stone of eternal youth and happiness, March birthstone aquamarine is connected with the exhilaration and relaxation of the sea. 

It is cleansing, soothing and calming and represents truth, trust and letting go.

A good protective crystal to bring during trios and travels. 

Buy here-

https://www.loveforcrystals.com/products/aquamarine-mini-spheres

#singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg #singaporecrystalshopping",0,10
23,23,2022-03-22 18:46:25,"New!
Pink Amethyst (Very Rare) Healing Bracelet with 14k rose gold filed

Pink Amethyst will encourage you to relax and reduce your stress levels.

It will also re-energize and uplift you emotionally.

It will open blocked energies and assist you in finding your inner light.

It will also connect you to higher powers on all levels.

Pink Amethyst radiates soothing energies that will help you maintain the balance in your relationships

Pink Amethyst has a smoothing calm energy that also helps keep your energy clear.

Buy here-

https://shimmer-gems.com/products/pink-amethyst-bracelet-with-14k-rose-gold-filled

#pinkamethyst #pinkamethystcrystal #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg",0,5
24,24,2022-03-21 16:36:50,"New!
Career Success and Stability
Malachite Smoky Quartz Healing Bracelet

A beautifully-designed bracelet for SUCCESS with 3mm MALACHITE (Career Luck & Success), 3mm SMOKY QUARTZ (Stability) and 14k gold filled beads

When worn, it helps release stress, bringing focus, success and stability. Also protects the aura and achieves serenity.

Buy here-

https://shimmer-gems.com/products/malachite-smoky-quartz-healing-bracelet-with-14k-gold-filled",0,4
25,25,2022-03-16 13:23:54,"New!
Smoky Quartz Rondelle Healing Bracelet with 14k gold filled beads

Smoky quartz is an incredible stone for grounding. 

It is also known to dispel negative energy, detoxify the body and energy field from lower vibrations, protecting the body from radiation and heal digestion issues. 

Buy here-

https://shimmer-gems.com/products/smoky-quartz-rondelle-healing-bracelet-with-14k-faceted-gold-filled-beads

#singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalshopping #smokyquartz #groundingcrystals #groundingcrystalstowear",0,4
26,26,2022-03-15 17:59:12,"New!
Faceted Lavender Amethyst 9mm Healing Bracelet with gold filled bead

Lavender Amethyst promotes peace, eases stress, heightens awareness, and relieves physical and emotional pain. It inspires wisdom through dreams and intuition, and instills a sense of luxury from self knowledge and spiritual insight.

Buy here-

https://shimmer-gems.com/products/faceted-lavender-amethyst-9mm-healing-bracelet-with-14k-faceted-gold-filled-bead

#singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg #singaporecrystalshopping",0,3
27,27,2022-03-15 16:19:20,"New!
Mini Turtles/ Tortoise Carved Crystal

Turtles are Celestial Guardians that bestow wealth, restful sleep, vibrant health, a long life, financial windfalls, and professional rewards.

Buy here-

https://www.loveforcrystals.com/products/mini-crystal-turtles-tortoise-1-5

#singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg",0,4
28,28,2022-03-15 12:08:39,"New Arrival!
Angel Aura Amethyst Mini Spheres
$18 for 2 pcs

Amethyst bonded with gold and platinum

This is a beautiful angel aura amethyst Sphere with a lovely rainbows. Unicorn Magic!

it is perfect tool to uplift your aura with brightness and happiness. 

Tune into its energy to feel your sense of love, for the world, others and life in general, rejuvenated.

 Buy here-

https://www.loveforcrystals.com/products/angel-aura-amethyst-mini-spheres

 #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalshops #singaporecrystalsale #singaporecrystalsshopsg #singaporecrystalshopping",0,5
29,29,2022-03-15 11:42:32,"We are loving the energy of our new jewelry brand, Shimmer & Gems!🔮🌟",0,2
30,30,2022-03-15 04:12:48,Our newly arrived Andaras! They are much needed now!,0,4
31,31,2022-03-14 15:29:26,"New!
3 in 1 Necklace/ Bracelet/ Anklet Moonstone & White Topaz

A very special design, this 3-in-1 piece of Jewelry can be used a necklace, bracelet, anklet or even head and. 

As a necklace, they are easy to wear; you can wear the around your neck (like a necklace). If you have various types, you can layer them together for an amazing look.

As a bracelet, simply wrap 3 times around your wrist.

As anklet, simply wrap 2 times  around your ankle.

Moonstone

Shimmering with a mystical lunar glow, white moonstone is believed to have a strong connection to the magic of the moon. Known as the ‘dream stone’, it is said to represent hope, inspiration and new beginnings.

White Topaz

It helps release tension and reduces stress even, according to legends, this gem is capable of dissipating all kinds of enchantment.

White Topaz has the ability to bring happiness and joy into the life of the one who is wearing the stone.

It also has the ability to help people who have trouble going to sleep by introducing stress relief energies into their lives.

This stone's magnification energy results in it being known as the stone of manifestation.

Buy here-

https://shimmer-gems.com/products/3-in-1-bracelet-necklace-anklet-moonstone-topaz",0,3
32,32,2022-03-13 14:08:36,"Black Tourmaline Collection
For Protection 

Find here-

https://shimmer-gems.com/collections/black-tourmaline",0,2
33,33,2022-03-13 10:43:51,,1,5
34,34,2022-03-13 07:30:16,A lovely week ahead!,0,3
35,35,2022-03-12 09:14:32,"Thank you Everyone who have joined us for FB LIVE SALE today.

The items are still available @ special price until 8pm today.

PM us or send us a whatsapp message-
8498-7653",0,4
36,36,2022-03-12 04:17:30,Join us for our Fb Live Sale today 12 march @3pm.,0,1
37,37,2022-03-11 18:21:59,"Blue Kyanite Jewelry Set For Men

Shimmer-gems.com",0,4
38,38,2022-03-10 20:09:00,"We are so happy, Shimmer & Gems official pouches are arriving soon!",0,6
39,39,2022-03-10 10:34:55,We are ready for SG LIVE SALE on Sat 12 March 3pm. Join Us!,0,3
40,40,2022-03-10 07:16:43,"Cleansing Your Aura with Palo Santo Incense

Find Ispalla Palo Santo Incense here-

https://www.loveforcrystals.com/collections/ispalla-incense-collection",0,7
41,41,2022-03-10 06:02:28,"Join us on Sat 12  March @3pm for our FB Live Sale “New Arrivals Special”

Get 10% discount PLUS get 1 box of Ispalla Palo Santo Incense (worth $9) for every $60 Purchase. Max 4 boxes per person.

Additional Surprise gift for $100 purchase.

Don’t miss! 🥰🥰🥰",0,3
42,42,2022-03-09 16:25:20,"Geometric Woven Adjustable 925 Silver Ring @ $39.50-10% this month 

Elegant geometric woven adjustable silver ring that will uplift your vibes everyday.

Buy here-

https://shimmer-gems.com/products/geometric-woven-925-silver-adjustable-ring

#silverjewellery #silverjewelry #silver #silver925 #singaporecrystalsshops #singaporecrystalshop #singaporecrystalcollection #singaporecrystalsg #singaporecrystalssellers #singaporecrystalbracelet #singaporecrystallover",0,1
43,43,2022-03-09 16:21:42,"Geometric Woven Adjustable 925 Silver Ring @ $39.50-10% this month 

Elegant geometric woven adjustable silver ring that will uplift your vibes everyday.

Buy here-

https://shimmer-gems.com/products/geometric-woven-925-silver-adjustable-ring

#silverjewellery #silverjewelry #silver #silver925 #singaporecrystalsshops #singaporecrystalshop #singaporecrystalcollection #singaporecrystalsg #singaporecrystalssellers #singaporecrystalbracelet #singaporecrystallover",0,4
44,44,2022-03-09 16:16:57,"Introducing SILVER BLINGS, the 925 Pure Silver Series of Shimmer & Gems

Find here-
https://shimmer-gems.com/collections/silver-blings-925-series",0,1
45,45,2022-03-08 14:15:47,"New! 
Golden Rutilated Earrings
Now @ 10% OFF until 31 March
Use code: Shimmer10

Gold Rutilated quartz is a fortune power stone for business.

 It is famous for pulling up all luck and strengthening your life force.

It is said to be a power stone specializing in the effect of enhancing ""good luck and fortune"".

Buy here-

https://shimmer-gems.com/products/gold-rutilated-10mm-round-earrings-dangling

#crystalshop #crystalsg #crystalhealing #crystal #crystals #crystalshopinsingapore #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalsale #singaporecrystalsshopsg #singaporecrystalshopping #goldenrutile #goldenrutilequartz #goldenrutilequatrz #goldenrutilejewelry #goldenrutiledquartz #goldenrutileguartz",0,1
46,46,2022-03-08 02:19:31,Grab Pay and Grab Paylater 4 monthly installments are now available @ shimmer-gems.com,0,1
47,47,2022-03-07 20:09:54,"March Special!

Angel Psychic Reading Via Zoom with Audrey $220/30 minutes

Are there issues in your life that really has you stumped and you need adviser(s) to help you find the answers you are so desperately seeking?

Meet the angels and let them speak to you and help you identify blockages or blind spots in the area of your concern.

They will lovingly guide you to define new options or pathways for the resolution of your situation.

Their presence will bring to you energy healing on physical, emotional, mental and spiritual level.

You will walk out of the session feeling inspired, revitalized and attuned to your higher self and the higher realms.

Description of a session: Audrey begins by “tuning in” to your energies for about a minute or two. Then she shares the images and impressions she receives from your guides and angels. Since the reading is meant to be interactive, questions are welcomed at any point.

How to prepare: Please create a clear intention for what your purpose is in getting a reading. Ask for the Highest Good to come through for you. Allow yourself some time to thoughtfully sketch out your intentions, concerns, and questions. This process will help to create a focus and a gathering point for the energies to converge. Please bring photos of people Involved.

Note:

$220/30 minutes for 1 Person
$280/30 minutes for 2 Persons

To book:
https://angel-magick.com/products/angel-psychic-reading-via-zoom-with-audrey",0,2
48,48,2022-03-07 19:40:59,"New!
Raspberry Pastel Andara Crystal

A RARE species of Andara commonly known for shifting colors quite dramatically.

This Andara is a combination of several different Andara: Purple, orchid, raspberry, pink, white and clear.

It is a dynamic and multi-useful Andara in that it provides deep Heart healing, letting go of past hurts, traumas and grief.

Connecting the heart to the mind with profound clarity, focus and wisdom.

This Andara can also assist in connecting to your own deep inner knowing and voice.

Forgiveness and peacemaking for your relationships is quite possible in working with this Andara.

This Andara Crystal clears and balances the Heart center

Powerfully Activates Unconditional Love

Buy here-

https://www.loveforcrystals.com/products/raspberry-pastel-andara-crystal-high-vortex-mount-shasta",0,1
49,49,2022-03-07 17:40:00,"New!
Clear Quartz Pineapple LED Lamp

Natural LED wooden base clear quartz pineapple shaped lamp either in white or yellow light.

 Size around：120-140mm

This art piece is made of clear quartz tumbled and points.

hHelpful in radiating good energy, good for health and reduces EMF.

Pineapple symbolises “fortune come.”

To place on wealth corner or main hall of the house or space.

 Buy here-

https://www.loveforcrystals.com/products/clear-quartz-pineapple-led-lamp-120-140mm

  #fortunecome #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalsale #singaporecrystalsshopsg #singaporecrystalshopping",0,1
50,50,2022-03-07 17:32:18,"New!
Black Obsidian Pixiu

This pair of black obsidian pixiu helps attract never-ending flow of money, good fortune and ward off ill fortunes.

A finely carved pair of Pixiu 9cm length

Buy here-

https://www.loveforcrystals.com/products/black-obsidian-pixiu-9-5cm-pair",0,1
51,51,2022-03-07 15:23:42,"FB Live Sale 12 March 3pm
Line-Up:

Tower Points-
Selenite Large
Banded Red Calcite
Black Obsidian
Lapis Lazuli Obelisk

Spheres-
Blue Calcite
Bloodstone 
Angel Aura Amethyst
Aquamarine

Freeform-
Lapis Lazuli
Malachite (Half Polished)

Tumbled-
Pink Amethyst
Golden Sheen Obsidian Palm
Labradorite Palm

Carvings-
Selenite Buddha
Turtle Assorted Stones
Selenite Charging Square Plates

Jewelries-
Precious Power 3 Bracelets
Garnet Round Earrings
Garnet Round Pendant",0,3
52,52,2022-03-07 15:20:38,"Sneak Peek on some of our available crystals for our Live Sale this Sat 12 March 3pm.

Products Line-Up:

Tower Points-
Selenite Large
Banded Red Calcite
Black Obsidian
Lapis Lazuli Obelisk

Spheres-
Blue Calcite
Bloodstone 
Angel Aura Amethyst
Aquamarine

Freeform-
Lapis Lazuli
Malachite (Half Polished)

Tumbled-
Pink Amethyst
Golden Sheen Obsidian Palm
Labradorite Palm

Carvings-
Selenite Buddha
Turtle Assorted Stones
Selenite Charging Square Plates

Jewelries-
Precious Power 3 Bracelets
Garnet Round Earrings
Garnet Round Pendant",0,3
53,53,2022-03-07 09:55:08,"Join us this Saturday for our FB Live Sale @  Love for Crystals Singapore 3pm, 12 March.

We will feature exciting new products @ special discounted prices. Plus freebies for first shoppers.🔮🔮🔮",0,1
54,54,2022-03-07 05:10:45,Plenty of New Crystals have just arrived!🔮 Watch out for our posts soon!,0,3
55,55,2022-03-07 04:16:32,"New!
SUCCESS LUCK Bracelet For Men

This bracelet is a collection from the MEN's SERIES, specially designed For SUCCESS LUCK, with style, luxury & comfort!

A beautifully-made bracelet oF AMETHYST (Confidence & Success), BLACK AGATE (Encourage Success Luck) and Hematite (Grounding & Protection) with unique metal spacer (designs vary based on availability) for amplifying the energies of the crystals!

When worn, it Helps promote Confidence, Attain Success & Attracts Good Luck, Protects the aura, Raises energetic frequency and Creates steadiness and balance!

Cleansed, Charged & Attuned with higher vibrational frequency!

Designed & Made by Audrey.

Buy here-

https://shimmer-gems.com/products/success-luck-bracelet-for-men

#amethyst #amethystjewelry #amethystcrystal #amethystjewellery #amethyststone #success #successcrystals #successcrystals🧘‍♀️ #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalsale #singaporecrystalshops #singaporecrystalsshopsg #singaporecrystalshopping",0,2
56,56,2022-03-06 14:10:35,"New!
Money Luck Bracelet For Men

This bracelet is a collection from the MEN's SERIES, specially designed TO ATTRACT WEALTH & MONEY LUCK, with style, luxury & comfort!

A beautifully-made bracelet of CITRINE (Attracting Wealth), BLACK AGATE (Growing Wealth), HEMATITE (Protecting Wealth), with unique stainless steel metal spacers for amplifying the energies of the crystals!

When worn, it Helps Attract and Grow Wealth, Protects Your Wealth, Raises energetic frequency and Creates steadiness and balance!

Cleansed, Charged & Attuned with higher vibrational frequency!

Designed & Made by Audrey.

 

Buy here-

https://shimmer-gems.com/products/money-luck-bracelet-for-men
#citrine #citrinecrystal #citrinejewelry #citrinebracelet #bracelets #braceletformen #singsporecrystals",0,5
57,57,2022-03-06 12:02:32,"New Arrival!
Ammolite Fossilised Shells (Opalized Ammonite)

Ammolites can increase stamina, relieve trauma and be used in meditation to connect with past lives.

They are stones of luck, prosperity and well being, helping to alleviate depression and exhaustion.

Ammolites  are opalized organic gemstones found primarily along the eastern slopes of the Rocky Mountains of North America.

They are made of the Fossilised shells of ammonites which are composed primarily of Aragonite.

Ammolite is one of few biogenic gemstones; others include amber and pearl.

It is believe that since ammolite is an ancient stone, it holds the universe's absorbed knowledge.

When placed in homes, it is supposed to produce a happy family by restoring harmony and well-being to homes.

This gemstone is believed to promote wealth and financial security.

Buy here-

https://www.loveforcrystals.com/products/ammolite-fossilised-shell-opalized-ammonite-north-america

#ammolite #ammolitestone #ammolitefossil #ammolites #wealthcrystal #wealthcrystals #wealthcrystalstones #singaporecrystalsg #singaporecrystalssellers #singaporecrystalsale #singaporecrystalshops #singaporecrystalsshopsg #singaporecrystalshopping",0,3
58,58,2022-03-06 08:14:43,"Very RARE pair of Mahogany Red Jasper Pixiu 10cm. Very well and finely carved.

This pair of red mahogany jasper helps to rid its owners life of bad luck and replace it with wealth and stability luck.

A finely carved pair of Pixiu 10cm length

Buy here-

https://www.loveforcrystals.com/products/red-mahogany-jasper-pixiu-10cm-pair

#mahoganyjasper #mahoganyjasperstone #wealthcrystal #wealthcrystals #wealthcrystalstones #piyao #pixiu #singaporecrystals #singaporecrystalseller #singaporecrystalshop #singaporecrystalsshops #singaporecrystalsg #singaporecrystalssellers #singaporecrystalsale #singaporecrystalshops #singaporecrystalsshopsg #singaporecrystalshopping",0,1
59,59,2022-03-05 12:47:19,"Audrey models her Double Andara Pendant and Lapis Lazuli Earrings by Shimmer & Gems.

(Audrey is the founder of Love For Crystals SG & PH, Shimmer-Gems.com and Angel-Magick.com)",0,3
60,60,2022-03-04 20:08:38,"New ANDARA crystals have been uploaded to our website.

Find them here-

https://www.loveforcrystals.com/collections/andara-crystal",0,4
61,61,2022-03-04 17:03:15,"New!
Lovely Blue Sapphire 6mm with 14k gold filled beads 

Blue Sapphire is a highly precious, blue colored gemstone of the Corundum mineral family. 

Recognised as the most powerful and fastest acting gemstone in vedic astrology, it brings instant wealth, fame and success in wearer's life.

Buy here-

https://shimmer-gems.com/products/blue-sapphire-6mm-bracelet-with-14k-gold-filled

#bluesapphire #bluesapphirejewelry #bluesapphires #singaporecrystalssellers #singaporecrystalsale #singaporecrystalshops #singaporecrystalsshopsg #singaporecrystalshopping #singaporecrystalsg #singaporecrystalsshops #singaporecrystalshop #singaporecrystalseller #crystals #crystalforfame #crystalforsuccess #crystalforsuccessandcareer #crystalforsuccessfulcareer #crystalforsuccessandprosperity",0,5
