,index,date,caption,comments,likes
10,10,2022-02-24 10:06:05,"Rainbow Obsidian Statement Piece & Hearts 🌈
Weekly Sunday Live Show, 8pm SGT

Rainbow Obsidian is the gemstone that you should have in your possession if you want a life filled with love, light, joy and positive energy. It offers protection from negativity and is a great support for alleviating depression, mood swings or paralyzing fears. Rainbow Obsidian also brings gratification and enjoyment to our lives, helping us to be optimistic and engaged in the world.",34,6842
11,11,2022-02-23 11:07:55,"Mexican Green Calcite Hearts 💚
Live Sale: 27th February, Sunday, 8pm SGT

Green Calcite brings a renewed sense of purpose & vitality and a desire to make positive change in your life. It encourages forgiveness, stimulates compassion and is a wonderful stone for empaths. Green Calcite also calms your emotions, gets rid of distress, and encourages healthy & loving relationships.",12,1715
12,12,2022-02-20 04:24:31,"Naica Selenite 🇲🇽
Live Sale: 20th February, Sunday, 8pm SGT

Naica Selenite can only be found in one location — Naica, Chihuahua, Mexico. The Naica Mine is 300 metres below the Earth’s surface, with the temperature varying from 45°C to 50°C. Due to this, human beings cannot survive there for longer than two hours.

One of the world’s most spectacular geographical discoveries was the cave of giant crystals with its Selenite of a size never seen before. Most of them measure six meters in length, with some of them reaching eleven meters.

These beauties are extremely rare as the cave has been closed since October 2015! 

Swipe to the last 2 slides for images of the Naica Mine!
Source: Google (Place8healing, Geologyin)

#naicaselenite #naicamine",11,206
13,13,2022-02-18 11:13:45,"Clear Quartz & Obsidian Harry Potter ⚡️
Live Sale: 20th February, Sunday, 8pm SGT

Clear Quartz amplifies energy by absorbing, storing, releasing and regulating it. It is also said to aid concentration and memory. In fengshui, it is used for its ability to hold and transmute light, as well as to cleanse and purify energy. Placing Clear Quartz in the living room can also help to create more harmony in the family.

Black Obsidian has powerful metaphysical properties that will help to shield you against negativity. It is very useful for eliminating bad habits and addiction. It also assists in removing emotional obsessions and dissolving emotional blockages.",73,145
14,14,2022-02-17 10:41:23,"Pink Amethyst Bunnies 🐰
Live Sale: 20th February, Sunday, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",7,279
15,15,2022-02-16 11:41:33,"Pink Amethyst Spheres
Weekly Sunday Live Show, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",8,1395
16,16,2022-02-11 09:25:03,"Pink Amethyst Eggs 🥚
Weekly Sunday Live Show, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",17,2440
17,17,2022-02-10 10:18:11,"Lepidolite Hearts & Wands
Weekly Sunday Live Show, 8pm SGT

Lepidolite offers peace, and promotes restful sleep, protected from outside influences. It is known for encouraging a sense of calm and tranquility during times of tension and chaos. Lepidolite also helps to release stress and soothe the mind.",79,189
18,18,2022-02-04 11:49:37,"Blue Rose Quartz eggs & spheres now available in much smaller sizes! 🦋💙

Weekly Sunday Live Show, 8pm SGT

Blue Rose Quartz is an extremely rare variety of Rose Quartz with Girasol, which is what gives it its grayish blue hue. Some sources also mentioned to have found traces of Dumortierite in #bluerosequartz. It can only be found in the Tsaramanga mine in Madagascar 🇲🇬

BRQ holds all the properties of Rose Quartz — the stone of unconditional love. It strengthens all types of relationships and opens the heart at all levels to promote love, self-love, friendship, deep inner healing as well as feelings of peace.",5,301
19,19,2022-02-02 06:34:14,"Trolleite Flames 🔥
Live Sale: 6th February, Sunday, 8pm SGT

Trolleite is a calming and soothing stone that helps to dissolve any mental barriers or obstacles; helps to release negative feelings such as anger, rage and frustration. It will inspire, motivate and attract an abundance of opportunities for you. It is also a good manifestation stone that can help you to achieve your desires.",4,146
20,20,2022-02-01 04:02:35,"Mexican Fluorite Slabs
Live Sale: 6th February, Sunday, 8pm SGT

Fluorite heightens mental abilities and focus, which can bring mental clarity and stability to a chaotic situation or mind, as well as self confidence. It also aids emotional and physical recovery. By cleansing away unfounded worries, Fluorite makes space for positivity to flow in.",10,221
21,21,2022-01-22 04:34:36,"Mojo Customised Tiger Daruma 🐯🍊 Which one is your favourite? Comment below!

Weekly Sunday Live Show, 8pm SGT

Daruma dolls are used and cherished as a symbol of good luck, good fortune and wealth. They are commonly placed on a shelf at home or in a place of business. Before putting them on display, however, the owner must make a wish that they hope will come true, or something they aim to work towards in their own life. Daruma dolls are also believed to be able to ward off illness and help with recovery. 

💛 Yellow Tiger’s Eye instills confidence, leadership & self discipline. It is a stone that enhances good luck, and brings prosperity, often in the form of money. It can help you to let go of fears and accomplish goals.

🧡 Orange Calcite is a powerful stone to attract prosperity at home and at work. It is an energy amplifier and it will enhance all the gifts you possess. It is an excellent stone to choose to balance the emotions and release feelings of fear and anxiety. It also helps to boost motivation, vitality and sexual energy.

💚 Green Aventurine comforts, harmonizes, protects the heart, and can help attract love later in life. It is commonly known to attract good luck, as it brings prosperity & success to your life through opportunities, wealth and relationships.",53,158
22,22,2022-01-21 08:56:01,"Natural Citrine Faceted Gems 🇧🇷
Weekly Sunday Live Show, 8pm SGT

Citrine is the ultimate stone of light and abundance, which attracts wealth, prosperity and success. Ideally used for manifesting and achieving goals. It is a powerful crystal that can help with career advancement and increase business sales. It is also said to boost confidence, courage & motivation.",5,117
23,23,2022-01-14 04:00:22,"Green Phantom & Garden Quartz Pixiu
Weekly Sunday Live Show, 8pm SGT

Pixiu is a mythical god beast in Chinese mythology, embodied with a dragon head, horse’s body and chi lin’s feet, similar to a lion. It is believed that it can draw wealth luck from all directions. It also doesn’t have any anus, which signifies that it only allows money to roll in and prevent them from flowing out. Pixiu is a well-known symbol for attracting wealth and good fortune to homes and businesses.

Garden Quartz is also commonly known as Lodolite or Phantom Quartz. It is a lucky stone that will help to manifest desires, especially for wealth and abundance.

Garden Quartz helps you to achieve deep emotional healing and infuses you with warm and loving energies. In fengshui, it is an excellent stone for career breakthrough, as well as prosperity & protection. It can also help to promote interpersonal relationships and attract benefactors.",2,116
24,24,2022-01-13 04:17:46,"Mojo Customised God of Fortune / 财神猫 🤑 Comment which one’s your favourite! 

Swipe to view all of them 👉🏻
Green Aventurine
Yellow Tiger’s Eye
Rose Quartz
Orange Calcite
Golden Obsidian

Weekly Sunday Live Show, 8pm SGT

God of Fortune, also known as Cai Shen Ye (财神爷), is a prominent symbol of prosperity, wealth and good fortune in the Chinese belief. Wealth Gods are thought to provide good fortune and protect material goods, which is why businessmen place them in their homes or work spaces. These figurines can also be used to purify spaces so that families can live together in happiness and harmony.",71,172
25,25,2022-01-06 04:06:55,"Mojo Customised Fortune Cats 😸

We came up with a new (and cuter) Fortune Cat design for 2022! Swipe to see them up close 👉🏻

White Jade
Silver Obsidian
Rose Quartz
Green Aventurine
Yellow Tiger’s Eye
Orange Calcite

Weekly Sunday Live Show, 8pm SGT

Fortune Cats are also known as Maneki Neko or 招财猫, which are believed to summon wealth, health and happiness. In fengshui, it is often used for prosperity and to attract money. The raised right paw represents good fortune & good luck.

🤍 White Jade is known for its power to make you feel calm and peaceful. It also has the ability to enhance the energy of love in your life. It can help you to forge strong friendships or strengthen your connection with a lover. White Jade can also bring richness, prosperity, and abundance in your life.

🖤 Obsidian draws out mental stress and tension, brings clarity to the mind and clears confusion. It also dissolves emotional blockages and traumas, as well as offers protection from negative energy.

💗 Rose Quartz is the stone of universal love. It restores trust and harmony, encourages unconditional love and improves & strengthens all types of relationships. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace.

💚 Green Aventurine comforts, harmonizes, protects the heart, and can help attract love later in life. It is commonly known to attract good luck, as it brings prosperity & success to your life through opportunities, wealth and relationships.

💛 Yellow Tiger’s Eye instills confidence, leadership & self discipline. It is a stone that enhances good luck, and brings prosperity, often in the form of money. It can help you to let go of fears and accomplish goals.

🧡 Orange Calcite is a powerful stone to attract prosperity at home and at work. It is an energy amplifier and it will enhance all the gifts you possess. It is an excellent stone to choose to balance the emotions and release feelings of fear and anxiety. It also helps to boost motivation, vitality and sexual energy.",8,263
26,26,2021-12-22 10:28:55,"Mexican Onyx Dinosaurs 🦕🦖
Live Sale: 26th December, Sunday, 8pm SGT

Onyx gives strength and promotes vigour, steadfastness and stamina. It promotes self-confidence, helping you to be at ease in your surroundings. Onyx also banishes grief, encourages happiness, enhances self-control and stimulates the power of wise decision-making.",6,151
27,27,2021-12-18 13:30:10,"Selenite Bowl & Tumbles Gift Set 🎁
Shop Now: www.crystalmojo.co (link in bio)

Need a last minute gift? We’ve got you covered! Rest assured that they will definitely reach you before Christmas Eve! 🎄

Comes in 3 different bundles:
☾ Focus & Success
☾ Health & Wealth
☾ Love & Sleep Well",0,129
28,28,2021-12-16 11:21:30,"Amazonite Towers
Weekly Sunday Live Show, 8pm SGT

Amazonite boosts communication, courage and integrity. It helps you to see both sides of a problem or a different point of view. Amazonite can also soothe emotional trauma and offers protection from electromagnetic energy.",3,218
29,29,2021-12-15 09:30:13,"Assorted Pokémon carvings have now been listed on our web store! Catch ‘em all at www.crystalmojo.co (link in bio) 🙋🏻‍♀️🙋🏻‍♂️

Black Obsidian Dratini
Blue Aventurine Squirtle
Green Aventurine Bulbasaur
Fluorite Gengar
Orange Calcite Pikachu
Yellow Calcite Psyduck
Yellow Tiger’s Eye Eevee",10,192
30,30,2021-12-03 10:47:53,"Naica Selenite
Live Sale: 12th December, Sunday, 8pm SGT

Naica Selenite can only be found in one location — Naica, Chihuahua, Mexico. The Naica Mine is 300 metres below the Earth’s surface, with the temperature varying from 45°C to 50°C. Due to this, human beings cannot survive there for longer than two hours.

One of the world’s most spectacular geographical discoveries was the cave of giant crystals with its Selenite of a size never seen before. Most of them measure six meters in length, with some of them reaching eleven meters.

Swipe to the last slide for an image of the Naica Mine!
Source: Geology Page",1,197
31,31,2021-12-02 10:19:58,"Periwinkle Quartz 🧊❄️
In Palmstones, Shivas & Spheres

Live Sale: 5th December, Sunday, 8pm SGT

Also known as Ice Blue Quartz, it is a relatively new find in the market that carries a calming and soothing energy. The icey lilac blue tone is what gave it its name “Periwinkle”. It reminds me of Christmas! 💙",4,254
32,32,2021-11-30 10:55:06,"Ametrine Shivas 🍇🍯
Weekly Sunday Live Show, 8pm SGT

Ametrine is a naturally formed mixture of Amethyst and Citrine. Amethyst provides protection against negative energy and clear addictions & anxiety. Citrine is known to be one of the best stones for manifesting wealth.

Ametrine calms the mind by clearing stress & tension. It also helps to overcome prejudice by enhancing compatibility and acceptance of others. It stimulates creativity and supports taking control of one's own life.",0,150
33,33,2021-11-27 02:50:47,"Mexican Orange Calcite Spheres 🍊
Weekly Sunday Live Show, 8pm SGT

Orange Calcite is a powerful stone to attract prosperity at home and at work. It is an energy amplifier and it will enhance all the gifts you possess. It is an excellent stone to choose to balance the emotions and release feelings of fear and anxiety. It also helps to boost motivation, vitality and sexual energy, as well as stimulate the memory.",3,153
34,34,2021-11-26 09:19:42,"Mexican Obsidian Standing Cats — isn’t this family of three just the cutest?! 🐈‍⬛

Live Sale: 28th November, Sunday, 8pm SGT

Obsidian has powerful metaphysical properties that will help to shield you against negativity. It is very useful for eliminating bad habits and addiction. It also assists in removing emotional obsessions and dissolving emotional blockages.",10,159
35,35,2021-11-25 08:41:37,"Yellow Tiger’s Eye Mickey Mouse

Shop Now: www.crystalmojo.co (link in bio)

Yellow Tiger’s Eye instills confidence, leadership & self discipline. It is a stone that enhances good luck, and brings prosperity, often in the form of money. It can help you to let go of fears and accomplish goals. It is also a very protective stone.",0,86
36,36,2021-11-20 09:07:07,"Rose Quartz Roses 🌹
Live Sale: 21st November, Sunday, 8pm SGT

Rose Quartz restores trust and harmony, encourages unconditional love and improves & strengthens all types of relationships. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace. It is often used to increase love luck and improve relationships.",3,256
37,37,2021-11-19 09:58:22,"Druzy Agate Mickey 🐭
Live Sale: 21st November, Sunday, 8pm SGT

Agate is an excellent stone for rebalancing and harmonising the body, mind and spirit. It cleanses and stabilises the aura, eliminating and transforming negativity. Agate enhances mental function, improving concentration, perception and analytical abilities. It also soothes and calms, healing inner anger or tension and creates a sense of security and safety.",0,141
38,38,2021-11-18 10:17:20,"Calcite Clouds 🌧 In Caribbean Calcite, Pink Mangano Calcite, Pink Banded Calcite & Pistachio Calcite

Live Sale: 21st November, Sunday, 8pm SGT

Known as the stone of emotional intelligence, Calcite has the uncanny ability to build a clear and harmonious bridge of awareness between your emotions and your intellect. Calcite reportedly brings wise energy to help one make timely decisions without the feeling of being rushed.",3,163
39,39,2021-11-14 05:32:38,"Amethyst Money Bag 💰 This 1kg statement piece has a pink Agate backing and juicy purple teeth! 😍

Live Sale: 14th November, Sunday, 8pm SGT

Amethyst is known as an all rounder crystal. It relieves stress, soothes irritability, balances mood swings and dispels anger, fear & anxiety. In fengshui, Amethyst can be used to calm the emotions in a household where there are excessive arguments and misunderstandings. It can also help with study and learning. Placing an Amethyst in the South East sector of your home will attract wealth and abundance.",3,159
40,40,2021-11-12 05:48:30,"Mojo Customised Amethyst Elephants 🐘
Weekly Sunday Live Show, 8pm SGT

Elephants are gentle beings who are extremely loyal and emotional. Elephants are commonly known to be a symbol of good luck & prosperity, destroyer of evil, remover of obstacles, as well as strength, power, wisdom, memory, and vitality.

Amethyst is known as an all rounder crystal. It relieves stress, soothes irritability, balances mood swings and dispels anger, fear & anxiety. In fengshui, Amethyst can be used to calm the emotions in a household where there are excessive arguments and misunderstandings. It can also help with study and learning. Placing an Amethyst in the South East sector of your home will attract wealth and abundance.",3,122
41,41,2021-10-28 09:41:10,"Blessing/Protection Buddha in Orange Calcite, White Jade & Green Aventurine 🤲🏻

Weekly Sunday Live Show, 8pm SGT

This pose of Buddha seated with one hand raised in a blessing gesture has two meanings; and they are interrelated. The first is protection, where the raised hand acts as a shield to keep out negativity and danger. The second meaning is to overcome fear to be at peace with oneself. Being protected helps us overcome fear, which is an emotion that restricts our life.

Orange Calcite is a powerful cleansing stone, and merely having it near you will clear the atmosphere of negative or harmful energy. This crystal is very active and is known for its properties of speeding up development and growth. It is an energizing stone that can help to balance emotions and release feelings of fear and anxiety.

White Jade is known for its power to make you feel calm and peaceful. It also has the ability to increase or enhance the energy of love in your life. It can help you to forge strong friendships or strengthen your connection with a lover, as well as promote emotional healing.

Green Aventurine comforts, harmonizes, protects the heart, and can help attract love later in life. It is commonly known to attract good luck, as it brings prosperity & success to your life through opportunities, wealth and relationships. Green Aventurine is a soothing stone, which helps to calm anger & irritation and dissolves negative emotions.",5,185
42,42,2021-10-27 11:18:27,"Labradorite Spheres
Weekly Sunday Live Show, 8pm SGT

Labradorite is said to have several healing and metaphysical properties. It is a stone that is believed to subtly change your response to different situations in an emotional and physical way. It dispels anxiety and depression; as well as infuses confidence and self worth. Labradorite also helps to promote better sleep and offers protection from negativity.",0,168
43,43,2021-10-26 09:32:34,"We saved some of these amazing high quality natural Citrine towers for our live sale this Thursday, 28th October at 8pm SGT 💫 These are the last of the batch so be sure not to miss them! 😉",2,181
44,44,2021-10-23 10:49:28,"High Quality Natural Citrine Spheres & Towers 🇧🇷
Weekly Sunday Live Show, 8pm SGT

Citrine is the ultimate stone of light and abundance, which attracts wealth, prosperity and success. Ideally used for manifesting and achieving goals. It is a powerful crystal that can help with career advancement and increase business sales. It is also said to boost confidence, courage & motivation.",2,306
45,45,2021-10-20 11:56:53,"Pyrite on Basalt
Live Sale: 24th October, Sunday, 8pm SGT

Pyrite is a powerful protection stone which shields and protects against all forms of negative vibrations. In feng shui, it is known to increase prosperity and attract wealth and abundance in your life. If you are lacking physical strength, mental clarity or motivation, having this stone in the room will infuse you with active and inspired energies.",1,94
46,46,2021-10-14 11:53:53,"Pineapples in Golden Steatite and Green Aventurine 🍍 It’s raining 💰💰💰

Weekly Sunday Live Show, 8pm SGT

Pineapples are a symbol of good luck, wealth and prosperity in the Chinese culture. This is because the Hokkien word for pineapple, “ong lai”, literally translates to “fortune come”, which means that prosperity will come your way.

Golden Steatite helps to improve the flow of luck. It is also a stone that can help you change a negative environment to a positive one. It’s soothing effect on the mind can help to combat negative reactions and strengthen family relationships.

Green Aventurine comforts, harmonizes, protects the heart, and can help attract love later in life. It is commonly known to attract good luck, as it brings prosperity & success to your life through opportunities, wealth and relationships. Green Aventurine is a soothing stone, which helps to calm anger & irritation and dissolves negative emotions.",6,262
47,47,2021-10-13 12:01:18,"Rose Quartz Mini Bowls
Live Sale: 19th December, Sunday, 8pm SGT

Rose Quartz restores trust and harmony, encourages unconditional love and improves & strengthens all types of relationships. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace. It is often used to increase love luck and improve relationships.",1,154
48,48,2021-10-07 11:00:54,"Pink Amethyst 💞
Weekly Sunday Live Show, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",4,355
49,49,2021-10-03 07:36:17,"The cutest Lavender Fluorite Frenchies now available on our website! 🐶

Shop Now: www.crystalmojo.co (link in bio)",0,115
50,50,2021-10-01 04:06:04,"Mexican Obsidian Owls 🦉
Live Sale: 3rd October, Sunday, 8pm SGT

Owls are generally a symbol of wisdom, knowledge, change and transformation. In Feng Shui, owls are a powerful symbol of yang energy and protection. This yang energy is a positive omen for good luck and increased abundance, as well as to repel negative energy from the home.

Black Obsidian has powerful metaphysical properties that will help to shield you against negativity. It is very useful for eliminating bad habits and addiction. It also assists in removing emotional obsessions and dissolving emotional blockages.",0,71
51,51,2021-09-23 07:35:02,"Rutilated Quartz 🌟
Live Sale: 26th September, Sunday, 8pm SGT

Rutilated Quartz (also referred to as Rutile) is commonly known for bringing prosperity, abundance & wealth luck. The extraordinary energy of Rutile also gives one strength & courage to cope with major problems in life. It also relieves anxiety, fear and phobias.",0,153
52,52,2021-09-18 09:41:48,"Blue Rose Quartz 🫐
Weekly Sunday Live Show, 8pm SGT

Blue Rose Quartz is an extremely rare variety of Rose Quartz with Girasol, which is what gives it its grayish blue hue. Some sources also mentioned to have found traces of Dumortierite in #bluerosequartz. It can only be found in the Tsaramanga mine in Madagascar 🇲🇬

BRQ holds all the properties of Rose Quartz — the stone of unconditional love. It strengthens all types of relationships and opens the heart at all levels to promote love, self-love, friendship, deep inner healing as well as feelings of peace.",2,276
53,53,2021-09-18 06:25:02,"Madagascar Star Rose Quartz 🍒
Weekly Sunday Live Show, 8pm SGT

Rose Quartz restores trust and harmony, encourages unconditional love and improves & strengthens all types of relationships. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace. It is often used to increase love luck and improve relationships.

Star Rose Quartz has a star-shaped sign within the crystal due to light rays, also known as asterism. Light energy is added to Star Rose Quartz, which makes it stronger and more powerful than regular Rose Quartz.",3,197
54,54,2021-09-17 06:28:56,"Fluorite Mini Towers
Weekly Sunday Live Show, 8pm SGT

Fluorite heightens mental abilities and focus, which can bring mental clarity and stability to a chaotic situation or mind, as well as self confidence. It also aids emotional and physical recovery. By cleansing away unfounded worries, Fluorite makes space for positivity to flow in.",3,226
55,55,2021-09-11 06:59:47,"Pink Amethyst Cupcakes 🧁
Live Sale: 12th September, Sunday, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",3,69
56,56,2021-09-10 12:41:11,"High Quality Large Pyrite Clusters 🇵🇪
Weekly Sunday Live Show, 8pm SGT

Pyrite is a powerful protection stone which shields and protects against all forms of negative vibrations. In feng shui, it is known to increase prosperity and attract wealth and abundance in your life. If you are lacking physical strength, mental clarity or motivation, having this stone in the room will infuse you with active and inspired energies.",3,101
57,57,2021-09-10 09:10:59,"Amethyst Butterflies 🦋
Live Sale: 12th September, Sunday, 8pm SGT

Butterflies are generally thought to represent transformation, comfort, hope and positivity. In feng shui, butterflies are a symbol of love and freedom. Their symbolic nature can help transform any aspect of your life, not just your love life. Also, thanks to their positive energy, any changes they bring to your life will be for the better.

Amethyst is known as an all rounder crystal. It relieves stress, soothes irritability, balances mood swings and dispels anger, fear & anxiety. In fengshui, Amethyst can be used to calm the emotions in a household where there are excessive arguments and misunderstandings. It can also help with study and learning. Placing an Amethyst in the South East sector of your home will attract wealth and abundance.",6,135
58,58,2021-09-09 11:06:13,"Nine Tailed Fox in Green Aventurine, Lavender Fluorite, Rose Quartz, White Jade & Obsidian 🦊💖

Live Sale: 12th September, Sunday, 8pm SGT

Nine tailed fox, according to Chinese tales and legends, is a fox-spirit that has mastered the magic of shape-shifting. They are depicted as beautiful women, and in some folklores, also depicted as faithful friends, lovers or wives.

It is widely believed to be a strong amulet to attract love and marriage luck, and also protects couples from third party interference. Nine tailed fox is also said to enhance one's attractiveness after a period of time. For singles, it can help to attract a loving and loyal life partner.",4,204
59,59,2021-09-04 09:30:15,"Pink Amethyst Towers
Live Sale: 5th September, Sunday, 8pm SGT

Pink Amethyst can help us to learn to view life experiences from a higher perspective and thus allow us to act with love and wisdom. The crystal's gentle yet powerful energy can help us to become non-judgemental, to love and accept others as they are. Pink Amethyst also provides protection against negative energy and aids in releasing emotional traumas.",0,170
60,60,2021-09-03 08:18:54,"Mexican Onyx
Angels, Moon Plates, Trinket Bowls & Dishes 🐚👼🏻🌙 

Live Sale: 5th September, Sunday, 8pm SGT

Onyx gives strength and promotes vigour, steadfastness and stamina. It promotes self-confidence, helping you to be at ease in your surroundings. Onyx also banishes grief, encourages happiness, enhances self-control and stimulates the power of wise decision-making.",6,113
61,61,2021-09-02 10:41:20,"Mojo Customised Elephant in Black Obsidian, Green Aventurine, Rose Quartz and White Jade 🐘

Live Sale: 5th September, Sunday, 8pm SGT

Elephants are gentle beings who are extremely loyal and emotional 🤍 They are commonly known to be a symbol of good luck, prosperity, destroyer of evil, remover of obstacles, as well as strength, power, wisdom, memory, and vitality.",7,163
62,62,2021-08-29 07:13:26,"Strawberry Dreamsicle Lemurian Quartz 🍓
Live Sale: 29th August, Sunday, 8pm SGT

Strawberry Dreamsicle Lemurians are a rare form of sugary frosted Lemurians with Hematite inclusions. The outer layer is formed by fine sand particles which have bonded and become part of the crystal, which gives it its sparkly crust. They are often confused with Pink Lithium as they come from the same mine located in Minas Gerais, Brazil.

What’s so special about these is that they normally come raw & unpolished, but we got our supplier to polish the face of almost every piece so that there is a clear window for us to admire their beauty within 😍

Strawberry Lemurian (aka Scarlet Temple Lemurian) helps to activate the Heart and Crown Chakras for self-empowerment, self-guidance, self-reliance, and self-sufficiency. After using these stones, many people experience deep emotional healing. They can also strengthen concentration and balance emotions.",1,162
63,63,2021-08-28 10:48:02,"Green Phantom/Lithium Quartz
Live Sale: 29th August, Sunday, 8pm SGT

These are a mixture of Green Phantom and Lithium Quartz. The first statement piece even has the extremely rare Pink Lithium within it 😍

Green Phantom Quartz is believed to be an excellent magnet for wealth luck and windfall luck. In fengshui, it is said to be particularly good for business and career, which can help to boost income. 

Lithium Quartz brings harmony to relationships. It is beneficial for anyone seeking more harmony in a relationship - be it a friend, spouse, lover, colleague or family member.",3,112
